row_index,cluster_index,cluster_representative
4030,2,the drowned and the saved
4031,2,the drowned and the saved
4032,2,the drowned and the saved
4033,2,the drowned and the saved
4034,2,the drowned and the saved
4035,2,the drowned and the saved
4036,2,the drowned and the saved
4037,2,the drowned and the saved
4038,2,the drowned and the saved
4039,2,the drowned and the saved
4040,2,the drowned and the saved
4041,2,the drowned and the saved
4042,2,the drowned and the saved
4043,2,the drowned and the saved
4044,2,the drowned and the saved
4045,2,the drowned and the saved
4046,2,the drowned and the saved
4047,2,the drowned and the saved
4048,3,steampunk windmill inside a glass jar buried in sand
4049,2,the drowned and the saved
4050,2,the drowned and the saved
4051,2,the drowned and the saved
4052,2,the drowned and the saved
4053,2,the drowned and the saved
4054,2,the drowned and the saved
4055,0,the drowned and the saved
4056,2,the drowned and the saved
4057,2,the drowned and the saved
4058,2,the drowned and the saved
4059,2,the drowned and the saved
4060,2,the drowned and the saved
4061,2,the drowned and the saved
4062,2,the drowned and the saved
4063,2,the drowned and the saved
4064,2,the drowned and the saved
4065,2,the drowned and the saved
4066,2,the drowned and the saved
4067,2,the drowned and the saved
4068,2,the drowned and the saved
4069,2,the drowned and the saved
4070,2,the drowned and the saved
4071,2,the drowned and the saved
4072,2,the drowned and the saved
4073,2,the drowned and the saved
4074,2,the drowned and the saved
4075,2,the drowned and the saved
4076,2,the drowned and the saved
4077,2,the drowned and the saved
4078,2,the drowned and the saved
4079,2,the drowned and the saved
4080,2,the drowned and the saved
4081,2,the drowned and the saved
4082,0,the drowned and the saved
4083,0,the drowned and the saved
4084,0,the drowned and the saved
4085,2,the drowned and the saved
4086,2,the drowned and the saved
4087,2,the drowned and the saved
4088,2,the drowned and the saved
4089,2,the drowned and the saved
4090,2,the drowned and the saved
4091,2,the drowned and the saved
4092,2,the drowned and the saved
4093,2,the drowned and the saved
4094,2,the drowned and the saved
4095,2,the drowned and the saved
4096,2,the drowned and the saved
4097,2,the drowned and the saved
4098,2,the drowned and the saved
4099,2,the drowned and the saved
4100,2,the drowned and the saved
4101,2,the drowned and the saved
4102,2,the drowned and the saved
4103,2,the drowned and the saved
4104,2,the drowned and the saved
4105,2,the drowned and the saved
4106,2,the drowned and the saved
4107,2,the drowned and the saved
4108,2,the drowned and the saved
4109,2,the drowned and the saved
4110,2,the drowned and the saved
4111,2,the drowned and the saved
4112,2,the drowned and the saved
4113,2,the drowned and the saved
4114,2,the drowned and the saved
4115,2,the drowned and the saved
4116,2,the drowned and the saved
4117,2,the drowned and the saved
4118,2,the drowned and the saved
4119,2,the drowned and the saved
4120,2,the drowned and the saved
4121,2,the drowned and the saved
4122,2,the drowned and the saved
4123,2,the drowned and the saved
4124,2,the drowned and the saved
4125,2,the drowned and the saved
4126,2,the drowned and the saved
4127,2,the drowned and the saved
4128,2,the drowned and the saved
4129,2,the drowned and the saved
4130,2,the drowned and the saved
4131,2,the drowned and the saved
4132,2,the drowned and the saved
4133,2,the drowned and the saved
4134,2,the drowned and the saved
4135,2,the drowned and the saved
4136,2,the drowned and the saved
4137,2,the drowned and the saved
4138,2,the drowned and the saved
4139,2,the drowned and the saved
4140,2,the drowned and the saved
4141,2,the drowned and the saved
4142,2,the drowned and the saved
4143,2,the drowned and the saved
4144,2,the drowned and the saved
4145,2,the drowned and the saved
4146,2,the drowned and the saved
4147,2,the drowned and the saved
4148,2,the drowned and the saved
4149,1,the drowned and the saved
4150,1,the drowned and the saved
4151,0,the drowned and the saved
4152,0,the drowned and the saved
4153,2,the drowned and the saved
4154,2,the drowned and the saved
4155,2,the drowned and the saved
4156,2,the drowned and the saved
4157,2,the drowned and the saved
4158,2,the drowned and the saved
4159,2,the drowned and the saved
4160,2,the drowned and the saved
4161,2,the drowned and the saved
4162,2,the drowned and the saved
4163,2,the drowned and the saved
4164,2,the drowned and the saved
4165,2,the drowned and the saved
4166,2,the drowned and the saved
4167,2,the drowned and the saved
4168,2,the drowned and the saved
4169,2,the drowned and the saved
4170,2,the drowned and the saved
4171,0,the drowned and the saved
4172,2,the drowned and the saved
4173,2,the drowned and the saved
4174,2,the drowned and the saved
4175,2,the drowned and the saved
4176,2,the drowned and the saved
4177,2,the drowned and the saved
4178,2,the drowned and the saved
4179,2,the drowned and the saved
4180,2,the drowned and the saved
4181,2,the drowned and the saved
4182,2,the drowned and the saved
4183,2,the drowned and the saved
4184,2,the drowned and the saved
4185,2,the drowned and the saved
4186,2,the drowned and the saved
4187,2,the drowned and the saved
4188,2,the drowned and the saved
4189,2,the drowned and the saved
4190,2,the drowned and the saved
4191,2,the drowned and the saved
4192,0,the drowned and the saved
4193,2,the drowned and the saved
4194,2,the drowned and the saved
4195,2,the drowned and the saved
4196,2,the drowned and the saved
4197,2,the drowned and the saved
4198,2,the drowned and the saved
4199,2,the drowned and the saved
4200,2,the drowned and the saved
4201,2,the drowned and the saved
4202,2,the drowned and the saved
4203,2,the drowned and the saved
4204,2,the drowned and the saved
4205,2,the drowned and the saved
4206,2,the drowned and the saved
4207,2,the drowned and the saved
4208,2,the drowned and the saved
4209,2,the drowned and the saved
4210,2,the drowned and the saved
4211,2,the drowned and the saved
4212,2,the drowned and the saved
4213,0,the drowned and the saved
4214,0,the drowned and the saved
4215,2,the drowned and the saved
4216,2,the drowned and the saved
4217,2,the drowned and the saved
4218,2,the drowned and the saved
4219,2,the drowned and the saved
4220,2,the drowned and the saved
4221,2,the drowned and the saved
4222,2,the drowned and the saved
4223,1,the drowned and the saved
4224,2,the drowned and the saved
4225,2,the drowned and the saved
4226,2,the drowned and the saved
4227,2,the drowned and the saved
4228,2,the drowned and the saved
4229,2,the drowned and the saved
4230,2,the drowned and the saved
4231,2,the drowned and the saved
4232,2,the drowned and the saved
4233,2,the drowned and the saved
4234,2,the drowned and the saved
4235,2,the drowned and the saved
4236,2,the drowned and the saved
4237,2,the drowned and the saved
4238,2,the drowned and the saved
4239,2,the drowned and the saved
4240,2,the drowned and the saved
4241,2,the drowned and the saved
4242,2,the drowned and the saved
4243,2,the drowned and the saved
4244,2,the drowned and the saved
4245,2,the drowned and the saved
4246,2,the drowned and the saved
4247,1,the drowned and the saved
4248,1,the drowned and the saved
4249,1,the drowned and the saved
4250,1,the drowned and the saved
4251,2,the drowned and the saved
4252,2,the drowned and the saved
4253,2,the drowned and the saved
4254,2,the drowned and the saved
4255,2,the drowned and the saved
4256,2,the drowned and the saved
4257,2,the drowned and the saved
4258,2,the drowned and the saved
4259,2,the drowned and the saved
4260,2,the drowned and the saved
4261,2,the drowned and the saved
4262,1,the drowned and the saved
4263,2,the drowned and the saved
4264,2,the drowned and the saved
4265,2,the drowned and the saved
4266,2,the drowned and the saved
4267,2,the drowned and the saved
4268,2,the drowned and the saved
4269,2,the drowned and the saved
4270,2,the drowned and the saved
4271,2,the drowned and the saved
4272,2,the drowned and the saved
4273,2,the drowned and the saved
4274,2,the drowned and the saved
4275,2,the drowned and the saved
4276,2,the drowned and the saved
4277,2,the drowned and the saved
4278,2,the drowned and the saved
4279,2,the drowned and the saved
4280,2,the drowned and the saved
4281,2,the drowned and the saved
4282,2,the drowned and the saved
4283,2,the drowned and the saved
4284,2,the drowned and the saved
4285,2,the drowned and the saved
4286,2,the drowned and the saved
4287,2,the drowned and the saved
4288,2,the drowned and the saved
4289,2,the drowned and the saved
4290,2,the drowned and the saved
4291,2,the drowned and the saved
4292,2,the drowned and the saved
4293,2,the drowned and the saved
4294,2,the drowned and the saved
4295,2,the drowned and the saved
4296,2,the drowned and the saved
4297,2,the drowned and the saved
4298,2,the drowned and the saved
4299,2,the drowned and the saved
4300,2,the drowned and the saved
4301,2,the drowned and the saved
4302,2,the drowned and the saved
4303,2,the drowned and the saved
4304,2,the drowned and the saved
4305,2,the drowned and the saved
4306,2,the drowned and the saved
4307,2,the drowned and the saved
4308,2,the drowned and the saved
4309,2,the drowned and the saved
4310,2,the drowned and the saved
4311,2,the drowned and the saved
4312,0,the drowned and the saved
4313,0,the drowned and the saved
4314,2,the drowned and the saved
4315,2,the drowned and the saved
4316,2,the drowned and the saved
4317,2,the drowned and the saved
4318,2,the drowned and the saved
4319,2,the drowned and the saved
4320,2,the drowned and the saved
4321,2,the drowned and the saved
4322,2,the drowned and the saved
4323,2,the drowned and the saved
4324,2,the drowned and the saved
4325,2,the drowned and the saved
4326,2,the drowned and the saved
4327,2,the drowned and the saved
4328,2,the drowned and the saved
4329,0,the drowned and the saved
4330,2,the drowned and the saved
4331,2,the drowned and the saved
4332,2,the drowned and the saved
4333,2,the drowned and the saved
4334,1,the drowned and the saved
4335,1,the drowned and the saved
4336,2,the drowned and the saved
4337,1,the drowned and the saved
4338,1,the drowned and the saved
4339,1,the drowned and the saved
4340,1,the drowned and the saved
4341,2,the drowned and the saved
4342,2,the drowned and the saved
4343,2,the drowned and the saved
4344,2,the drowned and the saved
4345,2,the drowned and the saved
4346,2,the drowned and the saved
4347,2,the drowned and the saved
4348,2,the drowned and the saved
4349,2,the drowned and the saved
4350,2,the drowned and the saved
4351,2,the drowned and the saved
4352,2,the drowned and the saved
4353,2,the drowned and the saved
4354,2,the drowned and the saved
4355,2,the drowned and the saved
4356,2,the drowned and the saved
4357,2,the drowned and the saved
4358,2,the drowned and the saved
4359,2,the drowned and the saved
4360,2,the drowned and the saved
4361,2,the drowned and the saved
4362,2,the drowned and the saved
4363,2,the drowned and the saved
4364,2,the drowned and the saved
4365,1,the drowned and the saved
4366,3,steampunk windmill inside a glass jar buried in sand
4367,2,the drowned and the saved
4368,2,the drowned and the saved
4369,2,the drowned and the saved
4370,2,the drowned and the saved
4371,2,the drowned and the saved
4372,2,the drowned and the saved
4373,2,the drowned and the saved
4374,2,the drowned and the saved
4375,2,the drowned and the saved
4376,2,the drowned and the saved
4377,2,the drowned and the saved
4378,1,the drowned and the saved
4379,1,the drowned and the saved
4380,1,the drowned and the saved
4381,1,the drowned and the saved
4382,1,the drowned and the saved
4383,1,the drowned and the saved
4384,1,the drowned and the saved
4385,1,the drowned and the saved
4386,1,the drowned and the saved
4387,1,the drowned and the saved
4388,1,the drowned and the saved
4389,2,the drowned and the saved
4390,2,the drowned and the saved
4391,2,the drowned and the saved
4392,2,the drowned and the saved
4393,2,the drowned and the saved
4394,2,the drowned and the saved
4395,1,the drowned and the saved
4396,2,the drowned and the saved
4397,2,the drowned and the saved
4398,2,the drowned and the saved
4399,2,the drowned and the saved
4400,2,the drowned and the saved
4401,2,the drowned and the saved
4402,2,the drowned and the saved
4403,2,the drowned and the saved
4404,2,the drowned and the saved
4405,1,the drowned and the saved
4406,2,the drowned and the saved
4407,2,the drowned and the saved
4408,2,the drowned and the saved
4409,2,the drowned and the saved
4410,2,the drowned and the saved
4411,1,the drowned and the saved
4412,2,the drowned and the saved
4413,1,the drowned and the saved
4414,1,the drowned and the saved
4415,1,the drowned and the saved
4416,1,the drowned and the saved
4417,1,the drowned and the saved
4418,2,the drowned and the saved
4419,2,the drowned and the saved
4420,1,the drowned and the saved
4421,2,the drowned and the saved
4422,2,the drowned and the saved
4423,2,the drowned and the saved
4424,2,the drowned and the saved
4425,2,the drowned and the saved
4426,2,the drowned and the saved
4427,1,the drowned and the saved
4428,2,the drowned and the saved
4429,2,the drowned and the saved
4430,2,the drowned and the saved
4431,2,the drowned and the saved
4432,2,the drowned and the saved
4433,2,the drowned and the saved
4434,2,the drowned and the saved
4435,2,the drowned and the saved
4436,2,the drowned and the saved
4437,2,the drowned and the saved
4438,2,the drowned and the saved
4439,2,the drowned and the saved
4440,1,the drowned and the saved
4441,2,the drowned and the saved
4442,2,the drowned and the saved
4443,2,the drowned and the saved
4444,2,the drowned and the saved
4445,2,the drowned and the saved
4446,2,the drowned and the saved
4447,2,the drowned and the saved
4448,2,the drowned and the saved
4449,2,the drowned and the saved
4450,2,the drowned and the saved
4451,2,the drowned and the saved
4452,2,the drowned and the saved
4453,2,the drowned and the saved
4454,1,the drowned and the saved
4455,2,the drowned and the saved
4456,2,the drowned and the saved
4457,2,the drowned and the saved
4458,2,the drowned and the saved
4459,2,the drowned and the saved
4460,2,the drowned and the saved
4461,2,the drowned and the saved
4462,2,the drowned and the saved
4463,2,the drowned and the saved
4464,2,the drowned and the saved
4465,2,the drowned and the saved
4466,2,the drowned and the saved
4467,2,the drowned and the saved
4468,2,the drowned and the saved
4469,2,the drowned and the saved
4470,2,the drowned and the saved
4471,2,the drowned and the saved
4472,2,the drowned and the saved
4473,2,the drowned and the saved
4474,2,the drowned and the saved
4475,2,the drowned and the saved
4476,2,the drowned and the saved
4477,2,the drowned and the saved
4478,2,the drowned and the saved
4479,2,the drowned and the saved
4480,2,the drowned and the saved
4481,2,the drowned and the saved
4482,2,the drowned and the saved
4483,2,the drowned and the saved
4484,2,the drowned and the saved
4485,2,the drowned and the saved
4486,2,the drowned and the saved
4487,2,the drowned and the saved
4488,2,the drowned and the saved
4489,2,the drowned and the saved
4490,2,the drowned and the saved
4491,2,the drowned and the saved
4492,2,the drowned and the saved
4493,2,the drowned and the saved
4494,2,the drowned and the saved
4495,2,the drowned and the saved
4496,2,the drowned and the saved
4497,2,the drowned and the saved
4498,2,the drowned and the saved
4499,2,the drowned and the saved
4500,2,the drowned and the saved
4501,2,the drowned and the saved
4502,2,the drowned and the saved
4503,2,the drowned and the saved
4504,2,the drowned and the saved
4505,2,the drowned and the saved
4506,2,the drowned and the saved
4507,2,the drowned and the saved
4508,2,the drowned and the saved
4509,2,the drowned and the saved
4510,2,the drowned and the saved
4511,2,the drowned and the saved
4512,2,the drowned and the saved
4513,2,the drowned and the saved
4514,2,the drowned and the saved
4515,1,the drowned and the saved
4516,1,the drowned and the saved
4517,1,the drowned and the saved
4518,1,the drowned and the saved
4519,1,the drowned and the saved
4520,1,the drowned and the saved
4521,1,the drowned and the saved
4522,1,the drowned and the saved
4523,1,the drowned and the saved
4524,1,the drowned and the saved
4525,2,the drowned and the saved
4526,2,the drowned and the saved
4527,2,the drowned and the saved
4528,2,the drowned and the saved
4529,2,the drowned and the saved
4530,2,the drowned and the saved
4531,2,the drowned and the saved
4532,2,the drowned and the saved
4533,2,the drowned and the saved
4534,2,the drowned and the saved
4535,2,the drowned and the saved
4536,2,the drowned and the saved
4537,1,the drowned and the saved
4538,2,the drowned and the saved
4539,2,the drowned and the saved
4540,2,the drowned and the saved
4541,1,the drowned and the saved
4542,2,the drowned and the saved
4543,2,the drowned and the saved
4544,2,the drowned and the saved
4545,2,the drowned and the saved
4546,2,the drowned and the saved
4547,2,the drowned and the saved
4548,2,the drowned and the saved
4549,2,the drowned and the saved
4550,2,the drowned and the saved
4551,2,the drowned and the saved
4552,2,the drowned and the saved
4553,2,the drowned and the saved
4554,2,the drowned and the saved
4555,2,the drowned and the saved
4556,2,the drowned and the saved
4557,2,the drowned and the saved
4558,2,the drowned and the saved
4559,2,the drowned and the saved
4560,2,the drowned and the saved
4561,2,the drowned and the saved
4562,2,the drowned and the saved
4563,2,the drowned and the saved
4564,2,the drowned and the saved
4565,2,the drowned and the saved
4566,2,the drowned and the saved
4567,2,the drowned and the saved
4568,2,the drowned and the saved
4569,2,the drowned and the saved
4570,2,the drowned and the saved
4571,2,the drowned and the saved
4572,2,the drowned and the saved
4573,2,the drowned and the saved
4574,2,the drowned and the saved
4575,2,the drowned and the saved
4576,2,the drowned and the saved
4577,2,the drowned and the saved
4578,2,the drowned and the saved
4579,2,the drowned and the saved
4580,2,the drowned and the saved
4581,2,the drowned and the saved
4582,2,the drowned and the saved
4583,2,the drowned and the saved
4584,2,the drowned and the saved
4585,2,the drowned and the saved
4586,2,the drowned and the saved
4587,2,the drowned and the saved
4588,2,the drowned and the saved
4589,2,the drowned and the saved
4590,2,the drowned and the saved
4591,2,the drowned and the saved
4592,2,the drowned and the saved
4593,2,the drowned and the saved
4594,2,the drowned and the saved
4595,2,the drowned and the saved
4596,2,the drowned and the saved
4597,2,the drowned and the saved
4598,2,the drowned and the saved
4599,2,the drowned and the saved
4600,2,the drowned and the saved
4601,2,the drowned and the saved
4602,2,the drowned and the saved
4603,2,the drowned and the saved
4604,2,the drowned and the saved
4605,1,the drowned and the saved
4606,2,the drowned and the saved
4607,2,the drowned and the saved
4608,2,the drowned and the saved
4609,2,the drowned and the saved
4610,2,the drowned and the saved
4611,2,the drowned and the saved
4612,2,the drowned and the saved
4613,2,the drowned and the saved
4614,2,the drowned and the saved
4615,2,the drowned and the saved
4616,2,the drowned and the saved
4617,2,the drowned and the saved
4618,2,the drowned and the saved
4619,2,the drowned and the saved
4620,2,the drowned and the saved
4621,2,the drowned and the saved
4622,2,the drowned and the saved
4623,2,the drowned and the saved
4624,2,the drowned and the saved
4625,2,the drowned and the saved
4626,2,the drowned and the saved
4627,2,the drowned and the saved
4628,2,the drowned and the saved
4629,2,the drowned and the saved
4630,2,the drowned and the saved
4631,1,the drowned and the saved
4632,2,the drowned and the saved
4633,2,the drowned and the saved
4634,2,the drowned and the saved
4635,2,the drowned and the saved
4636,2,the drowned and the saved
4637,2,the drowned and the saved
4638,2,the drowned and the saved
4639,2,the drowned and the saved
4640,2,the drowned and the saved
4641,2,the drowned and the saved
4642,2,the drowned and the saved
4643,2,the drowned and the saved
4644,2,the drowned and the saved
4645,2,the drowned and the saved
4646,2,the drowned and the saved
4647,2,the drowned and the saved
4648,2,the drowned and the saved
4649,2,the drowned and the saved
4650,2,the drowned and the saved
4651,2,the drowned and the saved
4652,2,the drowned and the saved
4653,2,the drowned and the saved
4654,2,the drowned and the saved
4655,0,the drowned and the saved
4656,0,the drowned and the saved
4657,2,the drowned and the saved
4658,0,the drowned and the saved
4659,2,the drowned and the saved
4660,2,the drowned and the saved
4661,2,the drowned and the saved
4662,2,the drowned and the saved
4663,2,the drowned and the saved
4664,2,the drowned and the saved
4665,2,the drowned and the saved
4666,2,the drowned and the saved
4667,2,the drowned and the saved
4668,2,the drowned and the saved
4669,2,the drowned and the saved
4670,2,the drowned and the saved
4671,0,the drowned and the saved
4672,2,the drowned and the saved
4673,0,the drowned and the saved
4674,0,the drowned and the saved
4675,0,the drowned and the saved
4676,0,the drowned and the saved
4677,2,the drowned and the saved
4678,2,the drowned and the saved
4679,2,the drowned and the saved
4680,2,the drowned and the saved
4681,2,the drowned and the saved
4682,2,the drowned and the saved
4683,2,the drowned and the saved
4684,2,the drowned and the saved
4685,2,the drowned and the saved
4686,2,the drowned and the saved
4687,2,the drowned and the saved
4688,2,the drowned and the saved
4689,2,the drowned and the saved
4690,2,the drowned and the saved
4691,2,the drowned and the saved
4692,2,the drowned and the saved
4693,2,the drowned and the saved
4694,2,the drowned and the saved
4695,2,the drowned and the saved
4696,2,the drowned and the saved
4697,2,the drowned and the saved
4698,2,the drowned and the saved
4699,2,the drowned and the saved
4700,2,the drowned and the saved
4701,2,the drowned and the saved
4702,2,the drowned and the saved
4703,2,the drowned and the saved
4704,1,the drowned and the saved
4705,2,the drowned and the saved
4706,2,the drowned and the saved
4707,2,the drowned and the saved
4708,2,the drowned and the saved
4709,2,the drowned and the saved
4710,2,the drowned and the saved
4711,2,the drowned and the saved
4712,2,the drowned and the saved
4713,2,the drowned and the saved
4714,2,the drowned and the saved
4715,2,the drowned and the saved
4716,2,the drowned and the saved
4717,2,the drowned and the saved
4718,2,the drowned and the saved
4719,2,the drowned and the saved
4720,2,the drowned and the saved
4721,2,the drowned and the saved
4722,2,the drowned and the saved
4723,2,the drowned and the saved
4724,2,the drowned and the saved
4725,2,the drowned and the saved
4726,2,the drowned and the saved
4727,2,the drowned and the saved
4728,2,the drowned and the saved
4729,2,the drowned and the saved
4730,2,the drowned and the saved
4731,2,the drowned and the saved
4732,2,the drowned and the saved
4733,2,the drowned and the saved
4734,2,the drowned and the saved
4735,0,the drowned and the saved
4736,0,the drowned and the saved
4737,0,the drowned and the saved
4738,0,the drowned and the saved
4739,0,the drowned and the saved
4740,2,the drowned and the saved
4741,2,the drowned and the saved
4742,2,the drowned and the saved
4743,2,the drowned and the saved
4744,2,the drowned and the saved
4745,2,the drowned and the saved
4746,2,the drowned and the saved
4747,2,the drowned and the saved
4748,2,the drowned and the saved
4749,2,the drowned and the saved
4750,2,the drowned and the saved
4751,2,the drowned and the saved
4752,2,the drowned and the saved
4753,2,the drowned and the saved
4754,2,the drowned and the saved
4755,2,the drowned and the saved
4756,2,the drowned and the saved
4757,2,the drowned and the saved
4758,2,the drowned and the saved
4759,0,the drowned and the saved
4760,2,the drowned and the saved
4761,2,the drowned and the saved
4762,2,the drowned and the saved
4763,2,the drowned and the saved
4764,2,the drowned and the saved
4765,2,the drowned and the saved
4766,2,the drowned and the saved
4767,2,the drowned and the saved
4768,2,the drowned and the saved
4769,2,the drowned and the saved
4770,2,the drowned and the saved
4771,2,the drowned and the saved
4772,2,the drowned and the saved
4773,2,the drowned and the saved
4774,2,the drowned and the saved
4775,2,the drowned and the saved
4776,2,the drowned and the saved
4777,2,the drowned and the saved
4778,2,the drowned and the saved
4779,2,the drowned and the saved
4780,2,the drowned and the saved
4781,2,the drowned and the saved
4782,2,the drowned and the saved
4783,2,the drowned and the saved
4784,2,the drowned and the saved
4785,2,the drowned and the saved
4786,2,the drowned and the saved
4787,2,the drowned and the saved
4788,2,the drowned and the saved
4789,2,the drowned and the saved
4790,2,the drowned and the saved
4791,2,the drowned and the saved
4792,2,the drowned and the saved
4793,2,the drowned and the saved
4794,2,the drowned and the saved
4795,2,the drowned and the saved
4796,2,the drowned and the saved
4797,2,the drowned and the saved
4798,2,the drowned and the saved
4799,2,the drowned and the saved
4800,2,the drowned and the saved
4801,1,the drowned and the saved
4802,2,the drowned and the saved
4803,2,the drowned and the saved
4804,2,the drowned and the saved
4805,2,the drowned and the saved
4806,2,the drowned and the saved
4807,2,the drowned and the saved
4808,2,the drowned and the saved
4809,2,the drowned and the saved
4810,2,the drowned and the saved
4811,2,the drowned and the saved
4812,2,the drowned and the saved
4813,2,the drowned and the saved
4814,2,the drowned and the saved
4815,2,the drowned and the saved
4816,1,the drowned and the saved
4817,1,the drowned and the saved
4818,2,the drowned and the saved
4819,2,the drowned and the saved
4820,2,the drowned and the saved
4821,2,the drowned and the saved
4822,2,the drowned and the saved
4823,2,the drowned and the saved
4824,2,the drowned and the saved
4825,2,the drowned and the saved
4826,2,the drowned and the saved
4827,2,the drowned and the saved
4828,2,the drowned and the saved
4829,2,the drowned and the saved
4830,2,the drowned and the saved
4831,2,the drowned and the saved
4832,2,the drowned and the saved
4833,2,the drowned and the saved
4834,2,the drowned and the saved
4835,2,the drowned and the saved
4836,2,the drowned and the saved
4837,2,the drowned and the saved
4838,2,the drowned and the saved
4839,2,the drowned and the saved
4840,2,the drowned and the saved
4841,2,the drowned and the saved
4842,2,the drowned and the saved
4843,2,the drowned and the saved
4844,2,the drowned and the saved
4845,2,the drowned and the saved
4846,2,the drowned and the saved
4847,2,the drowned and the saved
4848,2,the drowned and the saved
4849,2,the drowned and the saved
4850,2,the drowned and the saved
4851,2,the drowned and the saved
4852,2,the drowned and the saved
4853,0,the drowned and the saved
4854,0,the drowned and the saved
4855,0,the drowned and the saved
4856,0,the drowned and the saved
4857,0,the drowned and the saved
4858,0,the drowned and the saved
4859,0,the drowned and the saved
4860,0,the drowned and the saved
4861,1,the drowned and the saved
4862,2,the drowned and the saved
4863,2,the drowned and the saved
4864,2,the drowned and the saved
4865,2,the drowned and the saved
4866,2,the drowned and the saved
4867,2,the drowned and the saved
4868,2,the drowned and the saved
4869,2,the drowned and the saved
4870,2,the drowned and the saved
4871,2,the drowned and the saved
4872,2,the drowned and the saved
4873,2,the drowned and the saved
4874,2,the drowned and the saved
4875,0,the drowned and the saved
4876,2,the drowned and the saved
4877,2,the drowned and the saved
4878,2,the drowned and the saved
4879,2,the drowned and the saved
4880,2,the drowned and the saved
4881,2,the drowned and the saved
4882,2,the drowned and the saved
4883,2,the drowned and the saved
4884,2,the drowned and the saved
4885,2,the drowned and the saved
4886,2,the drowned and the saved
4887,2,the drowned and the saved
4888,2,the drowned and the saved
4889,2,the drowned and the saved
4890,2,the drowned and the saved
4891,2,the drowned and the saved
4892,2,the drowned and the saved
4893,2,the drowned and the saved
4894,2,the drowned and the saved
4895,2,the drowned and the saved
4896,2,the drowned and the saved
4897,2,the drowned and the saved
4898,2,the drowned and the saved
4899,2,the drowned and the saved
4900,2,the drowned and the saved
4901,2,the drowned and the saved
4902,2,the drowned and the saved
4903,2,the drowned and the saved
4904,2,the drowned and the saved
4905,2,the drowned and the saved
4906,2,the drowned and the saved
4907,2,the drowned and the saved
4908,2,the drowned and the saved
4909,2,the drowned and the saved
4910,2,the drowned and the saved
4911,2,the drowned and the saved
4912,2,the drowned and the saved
4913,2,the drowned and the saved
4914,2,the drowned and the saved
4915,2,the drowned and the saved
4916,2,the drowned and the saved
4917,2,the drowned and the saved
4918,2,the drowned and the saved
4919,2,the drowned and the saved
4920,2,the drowned and the saved
4921,2,the drowned and the saved
4922,2,the drowned and the saved
4923,2,the drowned and the saved
4924,2,the drowned and the saved
4925,2,the drowned and the saved
4926,2,the drowned and the saved
4927,2,the drowned and the saved
4928,2,the drowned and the saved
4929,2,the drowned and the saved
4930,2,the drowned and the saved
4931,2,the drowned and the saved
4932,2,the drowned and the saved
4933,1,the drowned and the saved
4934,2,the drowned and the saved
4935,2,the drowned and the saved
4936,2,the drowned and the saved
4937,2,the drowned and the saved
4938,2,the drowned and the saved
4939,2,the drowned and the saved
4940,2,the drowned and the saved
4941,2,the drowned and the saved
4942,2,the drowned and the saved
4943,2,the drowned and the saved
4944,2,the drowned and the saved
4945,2,the drowned and the saved
4946,2,the drowned and the saved
4947,2,the drowned and the saved
4948,2,the drowned and the saved
4949,2,the drowned and the saved
4950,2,the drowned and the saved
4951,2,the drowned and the saved
4952,2,the drowned and the saved
4953,2,the drowned and the saved
4954,2,the drowned and the saved
4955,2,the drowned and the saved
4956,2,the drowned and the saved
4957,2,the drowned and the saved
4958,2,the drowned and the saved
4959,1,the drowned and the saved
4960,1,the drowned and the saved
4961,1,the drowned and the saved
4962,1,the drowned and the saved
4963,2,the drowned and the saved
4964,2,the drowned and the saved
4965,2,the drowned and the saved
4966,2,the drowned and the saved
4967,2,the drowned and the saved
4968,2,the drowned and the saved
4969,2,the drowned and the saved
4970,1,the drowned and the saved
4971,1,the drowned and the saved
4972,2,the drowned and the saved
4973,2,the drowned and the saved
4974,2,the drowned and the saved
4975,2,the drowned and the saved
4976,2,the drowned and the saved
4977,1,the drowned and the saved
4978,2,the drowned and the saved
4979,2,the drowned and the saved
4980,2,the drowned and the saved
4981,1,the drowned and the saved
4982,2,the drowned and the saved
4983,2,the drowned and the saved
4984,2,the drowned and the saved
4985,2,the drowned and the saved
4986,2,the drowned and the saved
4987,2,the drowned and the saved
4988,2,the drowned and the saved
4989,2,the drowned and the saved
4990,2,the drowned and the saved
4991,2,the drowned and the saved
4992,1,the drowned and the saved
4993,2,the drowned and the saved
4994,1,the drowned and the saved
4995,2,the drowned and the saved
4996,2,the drowned and the saved
4997,2,the drowned and the saved
4998,2,the drowned and the saved
4999,2,the drowned and the saved
5000,2,the drowned and the saved
5001,2,the drowned and the saved
5002,2,the drowned and the saved
5003,2,the drowned and the saved
5004,2,the drowned and the saved
5005,2,the drowned and the saved
5006,2,the drowned and the saved
5007,2,the drowned and the saved
5008,2,the drowned and the saved
5009,2,the drowned and the saved
5010,2,the drowned and the saved
5011,2,the drowned and the saved
5012,2,the drowned and the saved
5013,2,the drowned and the saved
5014,2,the drowned and the saved
5015,2,the drowned and the saved
5016,2,the drowned and the saved
5017,2,the drowned and the saved
5018,2,the drowned and the saved
5019,2,the drowned and the saved
5020,2,the drowned and the saved
5021,2,the drowned and the saved
5022,2,the drowned and the saved
5023,2,the drowned and the saved
5024,2,the drowned and the saved
5025,2,the drowned and the saved
5026,2,the drowned and the saved
